<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/2409946234>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/264651626>	<Polygon_buildings-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/6210240538>	<http://www.worldkg.org/schema/ref>	ref-545
<http://www.worldkg.org/resource/6171412797>	<http://www.worldkg.org/schema/drinkTea>	drinkTea-yes
<http://www.worldkg.org/resource/5620080125>	<http://www.worldkg.org/schema/phone>	phone-+1-212-463-8705
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/405049889>
<http://www.worldkg.org/resource/387790424>	<Line_roads-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/4850904721>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/6169673876>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/384178812>	<Line_roads-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/5265744362>	<http://www.w3.org/2000/01/rdf-schema#label>	West 23rd Street & 8th Avenue
<http://www.worldkg.org/resource/264669366>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/257671578>	<Line_roads-Adjacent-Point_pois>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/384178813>	<RegionId>	4_2
<http://www.worldkg.org/resource/7680594076>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/7680594071>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/3792532817>
<http://www.worldkg.org/resource/4243416298>	<RegionId>	4_2
<http://www.worldkg.org/resource/2703169719>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4850904721>
<http://www.worldkg.org/resource/2516877509>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/2703169719>	<RegionId>	4_2
<http://www.worldkg.org/resource/3874983057>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/264662215>	<Point_pofw-Adjacent-Line_roads>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/4850904721>	<RegionId>	4_2
<http://www.worldkg.org/resource/2703242518>	<http://www.worldkg.org/schema/phone>	phone-+1-212-462-2525
<http://www.worldkg.org/resource/257671578>	<http://www.w3.org/2000/01/rdf-schema#label>	Penn South Playground
<http://www.worldkg.org/resource/2409935351>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519596>
<http://www.worldkg.org/resource/2407882461>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/483704512>	<http://www.w3.org/2000/01/rdf-schema#label>	West 25th Street
<http://www.worldkg.org/resource/5265744362>	<http://www.worldkg.org/schema/routeRef>	routeRef-M23
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/264669366>	<Point_pofw-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/2366519599>
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/6053220685>	<RegionId>	4_2
<http://www.worldkg.org/resource/5400496979>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/2703242518>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/2703242507>	<http://www.worldkg.org/schema/internetAccess>	internetAccess-no
<http://www.worldkg.org/resource/2703242518>	<http://www.worldkg.org/schema/branch>	branch-Westside
<http://www.worldkg.org/resource/2409946234>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/phone>	phone-+1 212-335-2277
<http://www.worldkg.org/resource/264669362>	<http://www.w3.org/2000/01/rdf-schema#label>	Penn South Housing
<http://www.worldkg.org/resource/6139645147>	<http://www.w3.org/2000/01/rdf-schema#label>	Tequila Chitos
<http://www.worldkg.org/resource/597821266>	<Line_roads-Intersect-Line_roads>	<http://www.worldkg.org/resource/396444293>
<http://www.worldkg.org/resource/3792532817>	<http://www.worldkg.org/schema/cuisine>	cuisine-coffee_shop
<http://www.worldkg.org/resource/116672333>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/2703242518>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5400496979>
<http://www.worldkg.org/resource/2409935351>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946234>
<http://www.worldkg.org/resource/6210240538>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/387790424>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/6169678322>
<http://www.worldkg.org/resource/264669366>	<Point_pofw-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/2703242518>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Pharmacy>
<http://www.worldkg.org/resource/2703242518>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/2409935353>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/387790424>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/LanduseResidential>
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/2366519594>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-401
<http://www.worldkg.org/resource/670519221>	<http://www.worldkg.org/schema/maxspeed>	maxspeed-25 mph
<http://www.worldkg.org/resource/22914179>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/HighwayResidential>
<http://www.worldkg.org/resource/4850904721>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/4243416298>	<http://www.w3.org/2000/01/rdf-schema#label>	Chelsea Florist
<http://www.worldkg.org/resource/5400496979>	<RegionId>	4_2
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/670519221>
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/324852063>	<Polygon_landuse-Contain-Point_pois>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/324852063>	<RegionId>	4_2
<http://www.worldkg.org/resource/2377128182>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/264651587>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/483704512>	<http://www.worldkg.org/schema/lanes>	lanes-1
<http://www.worldkg.org/resource/597821266>	<Point_pofw-Adjacent-Line_roads>	<http://www.worldkg.org/resource/264662215>
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/brand>	brand-Chase
<http://www.worldkg.org/resource/5759451736>	<http://www.w3.org/2000/01/rdf-schema#label>	9th Avenue & West 25th Street
<http://www.worldkg.org/resource/2409946234>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519596>
<http://www.worldkg.org/resource/3708656737>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2377128182>
<http://www.worldkg.org/resource/264669364>	<http://www.w3.org/2000/01/rdf-schema#label>	Penn South Housing
<http://www.worldkg.org/resource/405049889>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409935351>
<http://www.worldkg.org/resource/2366519594>	<RegionId>	4_2
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/6171412797>	<http://www.w3.org/2000/01/rdf-schema#label>	10th Avenue Pizza & Cafe
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/2366519596>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/2703242521>	<RegionId>	4_2
<http://www.worldkg.org/resource/2377128182>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5400496979>
<http://www.worldkg.org/resource/2366519596>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2703242518>
<http://www.worldkg.org/resource/257671578>	<http://www.worldkg.org/schema/ele>	ele-7
<http://www.worldkg.org/resource/384178813>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/2703169719>	<http://www.worldkg.org/schema/contactFacebook>	contactFacebook-https://www.facebook.com/grandsichuan/
<http://www.worldkg.org/resource/3792532817>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/2407891431>	<http://www.w3.org/2000/01/rdf-schema#label>	Pita Pan Cafe
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2407891431>
<http://www.worldkg.org/resource/2703169719>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/2703242519>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/2407882461>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/597821266>
<http://www.worldkg.org/resource/597821266>	<Line_roads-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/116672333>	<Line_roads-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/7680594076>	<http://www.worldkg.org/schema/phone>	phone-+1-646-682-7862
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/6139645147>
<http://www.worldkg.org/resource/2377128182>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/264669366>	<http://www.worldkg.org/schema/serviceTimes>	serviceTimes-Su 9:15, 10:30
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/addrState>	addrState-NY
<http://www.worldkg.org/resource/2366519596>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178813>
<http://www.worldkg.org/resource/6139645147>	<RegionId>	4_2
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242518>
<http://www.worldkg.org/resource/2703242519>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/2703169719>	<http://www.w3.org/2000/01/rdf-schema#label>	Grand Sichuan
<http://www.worldkg.org/resource/264651626>	<Line_roads-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5400496979>
<http://www.worldkg.org/resource/2408375729>	<http://www.worldkg.org/schema/website>	website-https://www.dallasbbq.com/
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/6171412797>
<http://www.worldkg.org/resource/264669362>	<http://www.worldkg.org/schema/roofMaterial>	roofMaterial-concrete
<http://www.worldkg.org/resource/2516877509>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/5265744362>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/7680594076>
<http://www.worldkg.org/resource/116672333>	<http://www.worldkg.org/schema/surface>	surface-asphalt
<http://www.worldkg.org/resource/2409946228>	<http://www.worldkg.org/schema/addrState>	addrState-NY
<http://www.worldkg.org/resource/2703169719>	<http://www.worldkg.org/schema/delivery>	delivery-yes
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2409946228>
<http://www.worldkg.org/resource/2409935353>	<http://www.w3.org/2000/01/rdf-schema#label>	Famous Original Ray's Pizza
<http://www.worldkg.org/resource/264651626>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/BuildingCollege>
<http://www.worldkg.org/resource/2703242518>	<http://www.worldkg.org/schema/website>	website-https://www.mynucare.com
<http://www.worldkg.org/resource/3792532817>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-470
<http://www.worldkg.org/resource/264669362>	<http://www.worldkg.org/schema/buildingLevels>	buildingLevels-22
<http://www.worldkg.org/resource/2377128182>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2408375729>
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/2703169719>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/3708656737>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/264669364>	<http://www.worldkg.org/schema/buildingColour>	buildingColour-#9A8E80
<http://www.worldkg.org/resource/264669362>	<RegionId>	4_2
<http://www.worldkg.org/resource/6169678322>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Laundry>
<http://www.worldkg.org/resource/264669366>	<http://www.worldkg.org/schema/addrState>	addrState-NY
<http://www.worldkg.org/resource/5400496979>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Su 11:00-23:00
<http://www.worldkg.org/resource/5620080125>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/670519221>	<Point_transport-Adjacent-Line_roads>	<http://www.worldkg.org/resource/5265744362>
<http://www.worldkg.org/resource/2407891431>	<http://www.worldkg.org/schema/cuisine>	cuisine-greek
<http://www.worldkg.org/resource/6053220685>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/7680594076>	<http://www.w3.org/2000/01/rdf-schema#label>	London Deli
<http://www.worldkg.org/resource/5759451736>	<http://www.worldkg.org/schema/bench>	bench-no
<http://www.worldkg.org/resource/264669362>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169678322>
<http://www.worldkg.org/resource/324852063>	<Line_roads-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/396444293>
<http://www.worldkg.org/resource/2703242518>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/2407882461>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-315
<http://www.worldkg.org/resource/597821266>	<http://www.worldkg.org/schema/tigerReviewed>	tigerReviewed-no
<http://www.worldkg.org/resource/387790424>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/7680594076>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/670519221>
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/takeaway>	takeaway-yes
<http://www.worldkg.org/resource/2703242507>	<http://www.worldkg.org/schema/website>	website-co-pane.com
<http://www.worldkg.org/resource/264651626>	<Point_transport-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/5265744362>
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/6171412797>
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3874983057>
<http://www.worldkg.org/resource/2703242521>	<http://www.worldkg.org/schema/cuisine>	cuisine-Italian coffee, Breads, lite meals
<http://www.worldkg.org/resource/264669364>	<Point_transport-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/5265744362>
<http://www.worldkg.org/resource/264651626>	<http://www.worldkg.org/schema/source>	source-Local Knowledge;local_knowledge
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-475
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/6210240538>
<http://www.worldkg.org/resource/264669362>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Polygon>
<http://www.worldkg.org/resource/6169678322>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/22914179>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409935353>
<http://www.worldkg.org/resource/483704512>	<Line_roads-Adjacent-Point_pois>	<http://www.worldkg.org/resource/256082877>
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/6139645147>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178813>
<http://www.worldkg.org/resource/5759451736>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169678322>
<http://www.worldkg.org/resource/2703242507>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/264669366>	<Point_pofw-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264651626>
<http://www.worldkg.org/resource/6210240538>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242507>
<http://www.worldkg.org/resource/2408375729>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264651587>
<http://www.worldkg.org/resource/2409946234>	<RegionId>	4_2
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/openingHours>	openingHours-Mo-Sa 11:00-23:00; Su 11:00-22:00
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/4243416298>
<http://www.worldkg.org/resource/6210240538>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169678322>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/6171412797>	<http://www.worldkg.org/schema/cuisine>	cuisine-pizza
<http://www.worldkg.org/resource/6169678322>	<http://www.worldkg.org/schema/website>	website-https://www.laundryclubny.com
<http://www.worldkg.org/resource/2366519594>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6139645147>
<http://www.worldkg.org/resource/483704512>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2408375729>
<http://www.worldkg.org/resource/116672333>	<http://www.w3.org/2000/01/rdf-schema#label>	West 23rd Street
<http://www.worldkg.org/resource/387790424>	<http://www.w3.org/2000/01/rdf-schema#label>	Chelsea Houses
<http://www.worldkg.org/resource/384178812>	<http://www.worldkg.org/schema/wikipedia>	wikipedia-en:23rd Street (Manhattan)
<http://www.worldkg.org/resource/2409935351>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/Restaurant>
<http://www.worldkg.org/resource/2516877509>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4850904721>
<http://www.worldkg.org/resource/324852063>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/5620080125>
<http://www.worldkg.org/resource/5620080125>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-244
<http://www.worldkg.org/resource/324852063>	<http://www.worldkg.org/schema/startDate>	startDate-1930
<http://www.worldkg.org/resource/6053220685>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10011
<http://www.worldkg.org/resource/2366519596>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.opengis.net/ont/sf#Point>
<http://www.worldkg.org/resource/264669364>	<Polygon_buildings-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669362>
<http://www.worldkg.org/resource/2407891431>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/6169673876>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/264662215>	<Point_pofw-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/2407882461>	<Point_pois-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/2703242521>	<Point_pois-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/5620080125>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
<http://www.worldkg.org/resource/264669362>	<Polygon_buildings-Adjacent-Polygon_buildings>	<http://www.worldkg.org/resource/264669364>
<http://www.worldkg.org/resource/6169678322>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242519>
<http://www.worldkg.org/resource/264651587>	<RegionId>	4_2
<http://www.worldkg.org/resource/6210240538>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/6169673876>
<http://www.worldkg.org/resource/6210240538>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/6139645147>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/3792532817>
<http://www.worldkg.org/resource/2409935353>	<http://www.worldkg.org/schema/phone>	phone-+1-212-243-1129
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2407891431>
<http://www.worldkg.org/resource/3708656737>	<http://www.worldkg.org/schema/network>	network-Citi Bike
<http://www.worldkg.org/resource/2409946228>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/384178812>
<http://www.worldkg.org/resource/2407882461>	<http://www.worldkg.org/schema/addrPostcode>	addrPostcode-10001
<http://www.worldkg.org/resource/264669366>	<http://www.worldkg.org/schema/fax>	fax-+1-212-924-8011
<http://www.worldkg.org/resource/2409935351>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-206
<http://www.worldkg.org/resource/22914179>	<RegionId>	4_2
<http://www.worldkg.org/resource/6139645147>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/22914179>
<http://www.worldkg.org/resource/670519221>	<http://www.worldkg.org/schema/hgv>	hgv-local
<http://www.worldkg.org/resource/2703242519>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/DryCleaning>
<http://www.worldkg.org/resource/3708656737>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/BicycleRental>
<http://www.worldkg.org/resource/6169678322>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2366519594>
<http://www.worldkg.org/resource/2703242519>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/264669366>
<http://www.worldkg.org/resource/387790424>	<Point_transport-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/2377128182>	<http://www.worldkg.org/schema/dietVegan>	dietVegan-yes
<http://www.worldkg.org/resource/597821266>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.worldkg.org/schema/HighwayResidential>
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/4850904721>
<http://www.worldkg.org/resource/4850904721>	<Point_transport-Adjacent-Point_pois>	<http://www.worldkg.org/resource/5759451736>
<http://www.worldkg.org/resource/3708656737>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/7680594071>
<http://www.worldkg.org/resource/2366519595>	<http://www.worldkg.org/schema/addrCountry>	addrCountry-US
<http://www.worldkg.org/resource/4243416298>	<http://www.worldkg.org/schema/phone>	phone-+1-212-924-2821
<http://www.worldkg.org/resource/22914179>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/7680594076>
<http://www.worldkg.org/resource/2366519599>	<http://www.worldkg.org/schema/website>	website-https://www.newyorkburgerco.com
<http://www.worldkg.org/resource/5400496979>	<http://www.worldkg.org/schema/addrHousenumber>	addrHousenumber-300
<http://www.worldkg.org/resource/2366519596>	<http://www.worldkg.org/schema/fax>	fax-+1-212-691-5405
<http://www.worldkg.org/resource/384178812>	<Line_roads-Adjacent-Polygon_landuse>	<http://www.worldkg.org/resource/324852063>
<http://www.worldkg.org/resource/2703242507>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/483704512>
<http://www.worldkg.org/resource/264651587>	<Point_pois-Adjacent-Point_pofw>	<http://www.worldkg.org/resource/3708656737>
<http://www.worldkg.org/resource/384178812>	<Point_pois-Adjacent-Line_roads>	<http://www.worldkg.org/resource/2409935353>
<http://www.worldkg.org/resource/4850904721>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2516877509>
<http://www.worldkg.org/resource/2703169719>	<Point_pois-Adjacent-Point_pois>	<http://www.worldkg.org/resource/2703242521>
